BenchmarkVariance,    1000,   2301055 ns/op,  313181 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80466 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1142594 ns/op,  285052 B/op,    1562 allocs/op
BenchmarkInit,       1,5184846246 ns/op,737751864 B/op, 9002322 allocs/op
BenchmarkGeneExpression,     500,   4944285 ns/op,  317878 B/op,    1685 allocs/op
BenchmarkAverageDiff,       1,1004440639 ns/op,  310648 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2370843 ns/op,  313977 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2284871 ns/op,  313842 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80742 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1142291 ns/op,  285045 B/op,    1562 allocs/op
BenchmarkInit,       1,5496646966 ns/op,737772072 B/op, 9002432 allocs/op
BenchmarkGeneExpression,     500,   4931460 ns/op,  317919 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004615337 ns/op,  310616 B/op,    1734 allocs/op
BenchmarkStd,    1000,   2368384 ns/op,  314069 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2294549 ns/op,  314039 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81056 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1135975 ns/op,  285098 B/op,    1562 allocs/op
BenchmarkInit,       1,5551127624 ns/op,737869944 B/op, 9002920 allocs/op
BenchmarkGeneExpression,     500,   4992399 ns/op,  317946 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004598981 ns/op,  312376 B/op,    1735 allocs/op
BenchmarkStd,    1000,   2376124 ns/op,  314174 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2294992 ns/op,  313259 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80063 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1147225 ns/op,  285074 B/op,    1562 allocs/op
BenchmarkInit,       1,5196780330 ns/op,737753112 B/op, 9002386 allocs/op
BenchmarkGeneExpression,     500,   4940052 ns/op,  317979 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004668944 ns/op,  313496 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2360217 ns/op,  313998 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2292069 ns/op,  314163 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81206 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1174321 ns/op,  285058 B/op,    1562 allocs/op
BenchmarkInit,       1,5166788261 ns/op,737690280 B/op, 9002000 allocs/op
BenchmarkGeneExpression,     500,   4961597 ns/op,  317826 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1005120959 ns/op,  312520 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2384824 ns/op,  314036 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2292247 ns/op,  313738 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     79606 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1143612 ns/op,  285017 B/op,    1562 allocs/op
BenchmarkInit,       1,5148705502 ns/op,737683176 B/op, 9002134 allocs/op
BenchmarkGeneExpression,     500,   5005457 ns/op,  317842 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1002643529 ns/op,  312344 B/op,    1734 allocs/op
BenchmarkStd,    1000,   2366222 ns/op,  314052 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2273320 ns/op,  313615 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81449 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1134116 ns/op,  285049 B/op,    1562 allocs/op
BenchmarkInit,       1,5537010030 ns/op,737756088 B/op, 9002425 allocs/op
BenchmarkGeneExpression,     500,   4955965 ns/op,  317925 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1002699240 ns/op,  312168 B/op,    1733 allocs/op
BenchmarkStd,    1000,   2380477 ns/op,  314052 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2305229 ns/op,  314226 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     80345 ns/op,    7933 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136210 ns/op,  285087 B/op,    1562 allocs/op
BenchmarkInit,       1,5567856225 ns/op,737669736 B/op, 9001970 allocs/op
BenchmarkGeneExpression,     500,   4925701 ns/op,  317929 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003442539 ns/op,  355896 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2365726 ns/op,  314045 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2289091 ns/op,  313094 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81556 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1140354 ns/op,  285099 B/op,    1562 allocs/op
BenchmarkInit,       1,5510086783 ns/op,737633032 B/op, 9001823 allocs/op
BenchmarkGeneExpression,     500,   5041772 ns/op,  317986 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004359720 ns/op,  312664 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2375943 ns/op,  314107 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2301238 ns/op,  313191 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     79799 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1140253 ns/op,  285063 B/op,    1562 allocs/op
BenchmarkInit,       1,5540106275 ns/op,737812360 B/op, 9002677 allocs/op
BenchmarkGeneExpression,     500,   4945329 ns/op,  317995 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004665532 ns/op,  313736 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2365264 ns/op,  314021 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2286335 ns/op,  313963 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     80344 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136667 ns/op,  285070 B/op,    1562 allocs/op
BenchmarkInit,       1,5167956613 ns/op,737776904 B/op, 9002437 allocs/op
BenchmarkGeneExpression,     500,   4926449 ns/op,  317828 B/op,    1685 allocs/op
BenchmarkAverageDiff,       1,1004285564 ns/op,  312536 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2370954 ns/op,  314189 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2291902 ns/op,  313615 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     83891 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1141194 ns/op,  285105 B/op,    1562 allocs/op
BenchmarkInit,       1,5163819161 ns/op,737701240 B/op, 9002095 allocs/op
BenchmarkGeneExpression,     500,   4938499 ns/op,  318146 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003922048 ns/op,  310696 B/op,    1735 allocs/op
BenchmarkStd,    1000,   2374380 ns/op,  314131 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2286683 ns/op,  313214 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     83242 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1139630 ns/op,  285061 B/op,    1562 allocs/op
BenchmarkInit,       1,5176291397 ns/op,737744984 B/op, 9002351 allocs/op
BenchmarkGeneExpression,     500,   4914090 ns/op,  317700 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003554155 ns/op,  355816 B/op,    1739 allocs/op
BenchmarkStd,    1000,   2353122 ns/op,  314034 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2304926 ns/op,  314017 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     82023 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1142940 ns/op,  285122 B/op,    1562 allocs/op
BenchmarkInit,       1,5518057816 ns/op,737640472 B/op, 9001880 allocs/op
BenchmarkGeneExpression,     500,   4946611 ns/op,  317979 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003422586 ns/op,  356008 B/op,    1741 allocs/op
BenchmarkStd,    1000,   2357895 ns/op,  313992 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2303197 ns/op,  313586 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     80976 ns/op,    7935 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1141311 ns/op,  285098 B/op,    1562 allocs/op
BenchmarkInit,       1,5145376972 ns/op,737751368 B/op, 9002380 allocs/op
BenchmarkGeneExpression,     500,   4905028 ns/op,  318038 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004724792 ns/op,  353496 B/op,    1741 allocs/op
BenchmarkStd,    1000,   2345307 ns/op,  313931 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2295716 ns/op,  313440 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81696 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1138370 ns/op,  285092 B/op,    1562 allocs/op
BenchmarkInit,       1,5166414313 ns/op,737701592 B/op, 9002075 allocs/op
BenchmarkGeneExpression,     500,   4990473 ns/op,  317910 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003960755 ns/op,  354280 B/op,    1739 allocs/op
BenchmarkStd,    1000,   2355688 ns/op,  313996 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2290595 ns/op,  313092 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     83182 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1141995 ns/op,  285104 B/op,    1562 allocs/op
BenchmarkInit,       1,5543316621 ns/op,737660520 B/op, 9001921 allocs/op
BenchmarkGeneExpression,     500,   4922891 ns/op,  317896 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003953106 ns/op,  355944 B/op,    1739 allocs/op
BenchmarkStd,    1000,   2367843 ns/op,  313949 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2297085 ns/op,  313955 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     83861 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1134892 ns/op,  285115 B/op,    1562 allocs/op
BenchmarkInit,       1,5499166985 ns/op,737836968 B/op, 9002619 allocs/op
BenchmarkGeneExpression,     500,   4942564 ns/op,  317966 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003886511 ns/op,  312456 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2364678 ns/op,  313943 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2280775 ns/op,  313619 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     83457 ns/op,    7934 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1144807 ns/op,  285053 B/op,    1562 allocs/op
BenchmarkInit,       1,5509132071 ns/op,737842264 B/op, 9002666 allocs/op
BenchmarkGeneExpression,     500,   4950314 ns/op,  317770 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004578860 ns/op,  312296 B/op,    1734 allocs/op
BenchmarkStd,    1000,   2365571 ns/op,  313912 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2285413 ns/op,  313947 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81350 ns/op,    7928 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136897 ns/op,  285067 B/op,    1562 allocs/op
BenchmarkInit,       1,5139104743 ns/op,737681512 B/op, 9001962 allocs/op
BenchmarkGeneExpression,     500,   4938797 ns/op,  317946 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1005914421 ns/op,  356088 B/op,    1742 allocs/op
BenchmarkStd,    1000,   2370491 ns/op,  313979 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2276613 ns/op,  313722 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81300 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1135383 ns/op,  285055 B/op,    1562 allocs/op
BenchmarkInit,       1,5135116638 ns/op,737737576 B/op, 9002350 allocs/op
BenchmarkGeneExpression,     500,   5055749 ns/op,  317876 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004693587 ns/op,  355752 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2353243 ns/op,  314078 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2285411 ns/op,  313770 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     82442 ns/op,    7929 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1135126 ns/op,  285041 B/op,    1562 allocs/op
BenchmarkInit,       1,5512215871 ns/op,737740440 B/op, 9002314 allocs/op
BenchmarkGeneExpression,     500,   5016265 ns/op,  317970 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004775780 ns/op,  356232 B/op,    1742 allocs/op
BenchmarkStd,    1000,   2344265 ns/op,  313986 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2288090 ns/op,  313986 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81500 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1140397 ns/op,  285082 B/op,    1562 allocs/op
BenchmarkInit,       1,5168004227 ns/op,737622056 B/op, 9001664 allocs/op
BenchmarkGeneExpression,     500,   4936453 ns/op,  317812 B/op,    1685 allocs/op
BenchmarkAverageDiff,       1,1005095291 ns/op,  312952 B/op,    1741 allocs/op
BenchmarkStd,    1000,   2365011 ns/op,  314092 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2314089 ns/op,  313150 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81702 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1135374 ns/op,  285027 B/op,    1562 allocs/op
BenchmarkInit,       1,5176505384 ns/op,737682056 B/op, 9002020 allocs/op
BenchmarkGeneExpression,     500,   4979600 ns/op,  318092 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1002659809 ns/op,  312472 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2371478 ns/op,  313888 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2291961 ns/op,  312960 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80064 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1137624 ns/op,  285029 B/op,    1562 allocs/op
BenchmarkInit,       1,5170110652 ns/op,737749720 B/op, 9002408 allocs/op
BenchmarkGeneExpression,     500,   5091575 ns/op,  318173 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003854936 ns/op,  354280 B/op,    1739 allocs/op
BenchmarkStd,    1000,   2343971 ns/op,  314015 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2274760 ns/op,  314100 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81145 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1137634 ns/op,  285061 B/op,    1562 allocs/op
BenchmarkInit,       1,5195691186 ns/op,737718120 B/op, 9002143 allocs/op
BenchmarkGeneExpression,     500,   5044097 ns/op,  317889 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004464426 ns/op,  354360 B/op,    1740 allocs/op
BenchmarkStd,    1000,   2359088 ns/op,  314002 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2285550 ns/op,  313718 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81808 ns/op,    7932 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1138583 ns/op,  285088 B/op,    1562 allocs/op
BenchmarkInit,       1,5178388040 ns/op,737761624 B/op, 9002220 allocs/op
BenchmarkGeneExpression,     500,   4920866 ns/op,  317866 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003746355 ns/op,  312632 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2365771 ns/op,  313712 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2289995 ns/op,  313428 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     82985 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1137844 ns/op,  285049 B/op,    1562 allocs/op
BenchmarkInit,       1,5133660195 ns/op,737684248 B/op, 9002007 allocs/op
BenchmarkGeneExpression,     500,   5037194 ns/op,  317763 B/op,    1685 allocs/op
BenchmarkAverageDiff,       1,1003187203 ns/op,  312376 B/op,    1735 allocs/op
BenchmarkStd,    1000,   2355696 ns/op,  313951 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2311803 ns/op,  313393 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     82094 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136745 ns/op,  285063 B/op,    1562 allocs/op
BenchmarkInit,       1,5537731749 ns/op,737690920 B/op, 9002159 allocs/op
BenchmarkGeneExpression,     500,   5016345 ns/op,  317998 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004601045 ns/op,  312360 B/op,    1734 allocs/op
BenchmarkStd,    1000,   2377382 ns/op,  313939 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2289630 ns/op,  313972 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     82552 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1137674 ns/op,  285090 B/op,    1562 allocs/op
BenchmarkInit,       1,5511080331 ns/op,737766472 B/op, 9002451 allocs/op
BenchmarkGeneExpression,     500,   4930517 ns/op,  317913 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004694356 ns/op,  312296 B/op,    1734 allocs/op
BenchmarkStd,    1000,   2358460 ns/op,  314032 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2304802 ns/op,  313961 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81367 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1134076 ns/op,  285064 B/op,    1562 allocs/op
BenchmarkInit,       1,5547127624 ns/op,737668520 B/op, 9002010 allocs/op
BenchmarkGeneExpression,     500,   4917966 ns/op,  318109 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004293414 ns/op,  312584 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2367558 ns/op,  313910 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2282236 ns/op,  313409 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80708 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1138098 ns/op,  285069 B/op,    1562 allocs/op
BenchmarkInit,       1,5472921581 ns/op,737692808 B/op, 9002038 allocs/op
BenchmarkGeneExpression,     500,   5004685 ns/op,  317927 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003900852 ns/op,  310680 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2359285 ns/op,  314096 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2289154 ns/op,  313113 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80628 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1138079 ns/op,  285114 B/op,    1562 allocs/op
BenchmarkInit,       1,5501647745 ns/op,737691672 B/op, 9002127 allocs/op
BenchmarkGeneExpression,     500,   5064136 ns/op,  317815 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004790083 ns/op,  312456 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2369466 ns/op,  313950 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2283023 ns/op,  313064 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81186 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1141136 ns/op,  285037 B/op,    1562 allocs/op
BenchmarkInit,       1,5203294679 ns/op,737674520 B/op, 9002020 allocs/op
BenchmarkGeneExpression,     500,   4985752 ns/op,  317882 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004502220 ns/op,  312632 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2359043 ns/op,  313928 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2279529 ns/op,  313103 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80346 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136857 ns/op,  285045 B/op,    1562 allocs/op
BenchmarkInit,       1,5504217235 ns/op,737681144 B/op, 9002048 allocs/op
BenchmarkGeneExpression,     500,   5031145 ns/op,  317996 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003293434 ns/op,  312376 B/op,    1735 allocs/op
BenchmarkStd,    1000,   2369686 ns/op,  313804 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2284783 ns/op,  312876 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     76551 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1138243 ns/op,  285081 B/op,    1562 allocs/op
BenchmarkInit,       1,5488203184 ns/op,737742776 B/op, 9002374 allocs/op
BenchmarkGeneExpression,     500,   4941995 ns/op,  317979 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004702610 ns/op,  312472 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2366278 ns/op,  314021 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2282173 ns/op,  314233 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     82660 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1136036 ns/op,  285058 B/op,    1562 allocs/op
BenchmarkInit,       1,5482460767 ns/op,737672712 B/op, 9001974 allocs/op
BenchmarkGeneExpression,     500,   5042879 ns/op,  317945 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004564321 ns/op,  354584 B/op,    1742 allocs/op
BenchmarkStd,    1000,   2367752 ns/op,  314187 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2302970 ns/op,  314213 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     81658 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1134276 ns/op,  285086 B/op,    1562 allocs/op
BenchmarkInit,       1,5141720083 ns/op,737653832 B/op, 9001892 allocs/op
BenchmarkGeneExpression,     500,   4960015 ns/op,  317943 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1005420233 ns/op,  312552 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2362248 ns/op,  313840 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2280197 ns/op,  314026 B/op,    1721 allocs/op
BenchmarkSetScale,   20000,     80771 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1140249 ns/op,  285047 B/op,    1562 allocs/op
BenchmarkInit,       1,5500262345 ns/op,737711768 B/op, 9002192 allocs/op
BenchmarkGeneExpression,     500,   5094072 ns/op,  317954 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1002874095 ns/op,  312552 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2373923 ns/op,  313991 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2308308 ns/op,  313101 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81455 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1144173 ns/op,  285049 B/op,    1562 allocs/op
BenchmarkInit,       1,5524504831 ns/op,737740152 B/op, 9002333 allocs/op
BenchmarkGeneExpression,     500,   5006798 ns/op,  317923 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1003795379 ns/op,  312328 B/op,    1735 allocs/op
BenchmarkStd,    1000,   2375575 ns/op,  314020 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2287081 ns/op,  313602 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     80611 ns/op,    7928 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1149669 ns/op,  285048 B/op,    1562 allocs/op
BenchmarkInit,       1,5173608018 ns/op,737717640 B/op, 9002162 allocs/op
BenchmarkGeneExpression,     500,   5003796 ns/op,  317817 B/op,    1685 allocs/op
BenchmarkAverageDiff,       1,1004672671 ns/op,  312552 B/op,    1738 allocs/op
BenchmarkStd,    1000,   2381836 ns/op,  314140 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2294476 ns/op,  313907 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     79340 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1139379 ns/op,  285088 B/op,    1562 allocs/op
BenchmarkInit,       1,5179863597 ns/op,737683256 B/op, 9001994 allocs/op
BenchmarkGeneExpression,     500,   4931439 ns/op,  317947 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004080530 ns/op,  312568 B/op,    1737 allocs/op
BenchmarkStd,    1000,   2347249 ns/op,  314124 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2290192 ns/op,  313235 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     81450 ns/op,    7926 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1140452 ns/op,  285070 B/op,    1562 allocs/op
BenchmarkInit,       1,5494606417 ns/op,737627080 B/op, 9001845 allocs/op
BenchmarkGeneExpression,     500,   5002371 ns/op,  318038 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004343725 ns/op,  312536 B/op,    1736 allocs/op
BenchmarkStd,    1000,   2353602 ns/op,  313916 B/op,    1718 allocs/op
BenchmarkVariance,    1000,   2298496 ns/op,  312972 B/op,    1720 allocs/op
BenchmarkSetScale,   20000,     82012 ns/op,    7927 B/op,      87 allocs/op
BenchmarkBackground,    2000,   1141767 ns/op,  285067 B/op,    1562 allocs/op
BenchmarkInit,       1,5523790350 ns/op,737738776 B/op, 9002326 allocs/op
BenchmarkGeneExpression,     500,   5034311 ns/op,  318095 B/op,    1686 allocs/op
BenchmarkAverageDiff,       1,1004740416 ns/op,  312856 B/op,    1739 allocs/op
